,region_id,region_type_id,region_name,region_type,period_begin,period_end,duration,total_homes_sold,total_homes_sold_yoy,average_homes_sold,average_homes_sold_yoy,total_homes_sold_with_price_drops,total_homes_sold_with_price_drops_yoy,average_homes_sold_with_price_drops,average_homes_sold_with_price_drops_yoy,percent_homes_sold_with_price_drops,percent_homes_sold_with_price_drops_yoy,median_sale_price,median_sale_price_yoy,median_sale_ppsf,median_sale_ppsf_yoy,median_days_to_close,median_days_to_close_yoy,price_drops,price_drops_yoy,percent_active_listings_with_price_drops,percent_active_listings_with_price_drops_yoy,pending_sales,pending_sales_yoy,median_pending_sqft,median_pending_sqft_yoy,off_market_in_two_weeks,off_market_in_two_weeks_yoy,off_market_in_one_week,off_market_in_one_week_yoy,percent_off_market_in_two_weeks,percent_off_market_in_two_weeks_yoy,percent_off_market_in_one_week,percent_off_market_in_one_week_yoy,total_new_listings,total_new_listings_yoy,average_new_listings,average_new_listings_yoy,median_new_listing_price,median_new_listing_price_yoy,median_new_listing_ppsf,median_new_listing_ppsf_yoy,inventory,inventory_yoy,total_active_listings,total_active_listings_yoy,active_listings,active_listings_yoy,age_of_inventory,age_of_inventory_yoy,homes_delisted,homes_delisted_yoy,percent_active_listings_delisted,percent_active_listings_delisted_yoy,median_active_list_price,median_active_list_price_yoy,median_active_list_ppsf,median_active_list_ppsf_yoy,average_of_median_list_price_amount,average_of_median_list_price_amount_yoy,average_of_median_offer_price_amount,average_of_median_offer_price_amount_yoy,avg_offer_to_list,avg_offer_to_list_yoy,average_sale_to_list_ratio,average_sale_to_list_ratio_yoy,median_days_on_market,median_days_on_market_yoy,pending_sales_to_sales_ratio,pending_sales_to_sales_ratio_yoy,months_of_supply,months_of_supply_yoy,average_pending_sales_listing_updates,average_pending_sales_listing_updates_yoy,percent_total_price_drops_of_inventory,percent_total_price_drops_of_inventory_yoy,percent_homes_sold_above_list,percent_homes_sold_above_list_yoy,price_drop_percent_of_old_list_price,price_drop_percent_of_old_list_price_yoy,last_updated,average_adjustment_average_homes_delisted,adjusted_average_homes_delisted,average_adjustment_average_homes_sold,adjusted_average_homes_sold,average_adjustment_average_new_listings,adjusted_average_new_listings,average_adjustment_pending_sales,adjusted_pending_sales,adjusted_average_homes_delisted_yoy,adjusted_average_homes_sold_yoy,adjusted_average_new_listings_yoy,adjusted_pending_sales_yoy
1062242,26420,-2,"Houston, TX metro area",metro,2022-02-21,2022-03-20,4 weeks,8385.0,-0.0464005458887751,2096.0,-0.0464058234758871,1613.0,-0.1672689726381001,403.0,-0.1673553719008265,0.1909660563216902,-0.0287811405964872,330437.5,0.1573234957990492,157.18358456822682,0.2091532478930897,31.2,-5.5,592.0,0.0242214532871971,0.0420300857187803,0.0075277207376205,2014.0,0.1554790590935168,2101.2,-0.0490586531498914,1350.0,0.300578034682081,1045.0,0.2775061124694375,0.6704233348265844,0.0817495752566407,0.5188873990451736,0.0558070685078841,9341.0,0.0037610143993123,2335.0,0.0038693035253654,347747.5,0.1310645744125495,164.4565635760033,0.19255062138235,11455.0,-0.1982221600055994,56646.0,-0.1546508677938784,14161.0,-0.1546680993314231,43.0,-9.6,402.0,0.3489932885906039,0.0284842205661528,0.0106955580722687,369625.0,0.1175402956988189,176.61383333617331,0.1613128508117989,413350.0,0.2599258019987054,420849.875,0.2580990994357459,1.0066221608323267,-0.0012177962318398,1.000625745206318,0.014302525406461,14.7,-7.3,0.978408484921271,0.1599778626504168,6.842537374855405,-0.915889709712646,2588.0,-0.0436067997043606,0.2069838498472282,0.0450884204358752,0.3876657184045813,0.1358013857553631,0.0408955873226786,0.0004510654840995,2022-03-23 17:53:25,0.7368507160741857,296.21398786182266,1.0478924574416366,2196.38259079767,1.0138772435835035,2367.4033637674806,0.9639911617126822,1941.478199689342,-0.0059933293227427,-0.0007358549601136,0.0178002423763889,0.1138716005102364
1063675,39340,-2,"Provo, UT metro area",metro,2022-02-21,2022-03-20,4 weeks,645.0,-0.057017543859649,161.0,-0.0584795321637426,53.0,-0.171875,13.0,-0.1875,0.0829753482276753,-0.0082737245764556,527562.5,0.3014373813889614,218.35736381597653,0.2687242217633425,24.3,-1.2,31.0,0.4761904761904762,0.0415750645396743,0.0244997506948534,197.0,0.165680473372781,2365.3,-0.0051314405888537,147.0,0.1951219512195121,112.0,0.1666666666666667,0.7461010041540477,0.0225790478639451,0.567637863906096,0.0033590004464364,830.0,-0.0036014405762304,207.0,-0.0048076923076922,529537.0,0.2308731150303629,225.2444231352072,0.2445876401761419,533.0,-0.4825242718446601,3057.0,-0.3747187563919002,764.0,-0.3747954173486088,16.5,-56.5,21.0,3.2,0.0274795775889664,0.022966123217486,568590.8,0.2680094939454134,225.9504434850287,0.3173170951745565,717875.0,0.234246857968124,762500.0,0.2923728813559323,1.02215122297758,-0.0137894378299445,1.0269443398537996,-0.0010396276226232,7.8,-4.7,1.2230134716336492,0.2194178617320943,4.8633274863808795,-2.3654232645008455,225.0,0.0922330097087378,0.2363977485928705,0.1548443505346181,0.6342853770646347,0.0246659171179496,0.0466010612779161,0.004671256764134,2022-03-23 17:53:25,0.8204545454545454,17.229545454545455,1.073748178770443,172.87345678204133,1.7822855638903303,368.9331117252984,3.027658300681068,596.4486852341704,2.4459090909090917,0.0109558876142767,0.7737168832947038,2.5292821611489367
1064030,35380,-2,"New Orleans, LA metro area",metro,2022-02-07,2022-03-06,4 weeks,1165.0,-0.0812302839116719,291.0,-0.0820189274447949,242.0,-0.2985507246376811,60.0,-0.3023255813953488,0.2082913060397066,-0.0607104008009136,286858.7,0.1143120958143379,160.4701053862166,0.1178303507865758,33.0,-2.8,92.0,-0.2755905511811023,0.0437644153058011,0.0019733047645743,258.0,-0.0549450549450549,1745.1,-0.0079022171688459,177.0,0.120253164556962,142.0,0.1181102362204724,0.6833194898953847,0.1033029319579132,0.5502436646797008,0.0855710704230045,1378.0,-0.0275229357798164,344.0,-0.0282485875706214,293037.5,0.0396469909973835,166.50514712821507,0.0884591451176877,1766.0,-0.3375843960990248,8419.0,-0.3082169268693508,2104.0,-0.3083497698882313,44.5,-15.2,38.0,0.0555555555555555,0.0179892242768823,0.0059328661310301,327362.5,0.0957740585774058,174.58349935681562,0.0934356561425691,378816.666,-0.2309462193574581,377666.666,-0.2822358776899525,0.9981157281897636,0.034361614827516,0.9845719207774614,0.009662709720661,13.8,-12.0,0.8866080193999026,-0.0532283554472304,7.2879741816767005,-3.488382936345353,348.0,-0.1944444444444444,0.2083805209513023,0.0174577902686317,0.3011797659413613,0.0911903467904869,0.0553034016733467,0.0078914044046124,2022-03-23 17:53:25,0.9619455747591013,36.55393184084585,1.0110019837033943,294.20157725768775,1.008643514897456,346.97336912472485,0.9872561834331856,254.7120953257619,0.0153869955790513,-0.0719193146445181,-0.0198492397606642,-0.0669886618103959
1064032,15980,-2,"Cape Coral, FL metro area",metro,2022-02-07,2022-03-06,4 weeks,2120.0,-0.1062394603709949,530.0,-0.1062394603709949,322.0,-0.4533106960950763,80.0,-0.45578231292517,0.1527361438485704,-0.0979765567512589,364611.2,0.2413576617434922,229.58801256346945,0.3532020809202156,32.7,-3.3,98.0,-0.3146853146853146,0.0431884627458599,0.0057610429374997,439.0,-0.2534013605442176,1611.0,-0.0456726497245423,306.0,-0.115606936416185,241.0,-0.104089219330855,0.6971457882084398,0.1078502710632258,0.5495404324655287,0.0916546576343967,2072.0,-0.1715313874450219,518.0,-0.1712,407425.0,0.3386725809101363,250.17702810872703,0.3793355670827838,1745.0,-0.4276812069530994,9076.0,-0.4078037322197573,2269.0,-0.4077264421821978,26.5,-17.0,51.0,-0.2153846153846154,0.0228342925437382,0.0057077115312265,431725.0,0.4157238891621577,258.9437139153151,0.429486519595613,445837.5,-0.0124868486627166,411125.0,-0.0491196623203908,1.0013938576699206,0.0366659713962028,0.995919994581304,0.0189523987772198,9.7,-19.5,0.8526516077353054,-0.1895248531765877,4.393171249922886,-2.449537199344732,682.0,-0.2658772874058127,0.2246418338108882,0.0360554120332562,0.3799377765961129,0.2261561570373707,0.0458360292682058,0.0083902367758977,2022-03-23 17:53:25,0.9489437071966866,48.39612906703102,1.0073774087269671,533.9100266252926,1.0158830139928865,526.2274012483151,1.0500148603761703,460.9565237051388,-0.2554441681995227,-0.0996458235661169,-0.1580361580026957,-0.216060333834798
1066037,39900,-2,"Reno, NV metro area",metro,2022-02-14,2022-03-13,4 weeks,511.0,-0.0519480519480519,127.0,-0.0522388059701492,61.0,0.0,15.0,0.0,0.1218719826945929,0.0101689123866178,530618.7,0.2099044035912782,320.0462154477435,0.2511639625429573,23.1,23.1,19.0,0.3571428571428572,0.0246975667029309,0.0131009960773489,126.0,0.1886792452830188,1693.1,-0.0216687853923495,76.0,1.5333333333333332,63.0,1.7391304347826089,0.6042520847368297,0.3134027401488106,0.503546925360454,0.28470295981996,629.0,-0.0639880952380952,157.0,-0.0654761904761904,561125.0,0.2256299229969127,321.9883351444822,0.2079067423804961,615.0,-0.4273743016759776,3068.0,-0.3692434210526315,767.0,-0.3692434210526315,24.0,-8.199999999999998,7.0,0.0,0.0100835211202596,0.0039366770342426,588750.0,0.3080426571872916,320.8930763712221,0.245662903563657,563050.0,0.7096832963896395,579375.0,0.6860267743583536,1.0315076310221898,-0.0042540139169291,1.009226151968733,-0.0062414458085606,19.1,-23.7,0.9895304144385024,0.1804558664543167,6.084095086898396,-3.276816090105457,166.0,-0.0059880239520958,0.1235772357723577,0.0705046100740337,0.5218506294563279,-0.0062718523497207,0.0464035683160912,-0.0059323312518353,2022-03-23 17:53:25,0.9265842953342954,6.486090067340068,1.0134005944126183,128.70187549040253,1.0376209728385632,162.90649273565444,0.998008223047392,125.7490361039714,-0.0734157046657045,-0.0395382426089363,-0.0303184956211045,0.1863116613582207
1068699,14500,-2,"Boulder, CO metro area",metro,2022-01-31,2022-02-27,4 weeks,273.0,-0.2017543859649122,68.0,-0.1999999999999999,38.0,-0.4242424242424242,9.0,-0.4375,0.1406373010403247,-0.051877212837033,707375.0,0.2911248003650468,355.39185392560387,0.1019550372569686,10.5,-3.1,5.0,-0.5454545454545454,0.0124998338134662,-0.0068839280416199,63.0,-0.125,2228.6,0.0902064377262497,34.0,-0.081081081081081,29.0,-0.0333333333333333,0.5445219561329475,0.0323446512655158,0.4616575863073707,0.0350349226891898,334.0,-0.1369509043927648,83.0,-0.1354166666666666,704324.8,0.0904970776078963,356.2484373329055,0.1758731288764925,349.0,-0.3223300970873785,1695.0,-0.3036154478225143,423.0,-0.3042763157894736,24.0,-13.6,5.0,0.6666666666666667,0.0124757528726659,0.0063233548508704,889478.6999999998,0.1857937309403587,427.9916166095184,0.1473240238999284,777000.0,0.1968115830413184,820166.6659999999,0.2359353013863771,1.044475802923282,0.0309763477050433,1.050776937591006,0.0417486348375888,22.6,-9.4,0.9458663705261988,0.070323167824595,6.313938491139544,-1.269012413654476,83.0,-0.2314814814814815,0.0601719197707736,-0.0310902161515564,0.6022348430275589,0.1497287776413114,0.0433119542264677,-0.0123248618628539,2022-03-23 17:53:25,0.9166950113378683,4.583475056689342,0.9992089259946402,67.94620696763553,1.0095392614351035,83.79175869911359,1.012943040301859,63.81541153901713,0.5278250188964472,-0.2006328592042878,-0.1271691802175668,-0.1136748397358732
1071610,46700,-2,"Vallejo, CA metro area",metro,2022-02-21,2022-03-20,4 weeks,378.0,-0.0712530712530712,94.0,-0.0693069306930692,34.0,0.4782608695652172,8.0,0.6,0.08865740545531,0.0313365943762904,582375.0,0.1366186874847523,370.34874716115365,0.1583668675389107,13.8,-0.8,12.0,0.3333333333333332,0.0227234195429149,0.0085360327474307,99.0,-0.0833333333333333,1660.5,0.0117596880331465,51.0,0.0408163265306122,32.0,0.032258064516129,0.5206660004235718,0.066355192233326,0.3223017942550557,0.0279105612074058,495.0,0.0185185185185186,123.0,0.0165289256198346,604375.0,0.16849533568563,354.841425603218,0.145313136419493,420.0,-0.174852652259332,2149.0,-0.149584487534626,537.0,-0.1489698890649762,16.5,-3.0,10.0,1.0,0.0184827783986479,0.0097051141294499,595250.0,0.1723866266187403,352.87478372124866,0.1394011651086435,814266.6659999999,0.5591884267215586,800833.333,0.517448286120322,1.005893159747126,-0.0379078350966692,1.0272487742441363,-0.0013568106600736,21.5,-7.8,1.062705349603518,-0.0088107023081573,5.814331646965693,-0.4957844956915868,145.0,-0.1212121212121212,0.1166666666666666,0.0459397511460379,0.6748715149919647,0.0028722320875088,0.0406406384046073,0.0017667482238235,2022-03-23 17:53:25,1.1552495484313667,11.552495484313669,1.2266747891153786,115.3074301768456,1.1328384838418055,139.33913351254208,1.3076447288429731,129.45682815545433,1.3104990968627337,0.1416577245232235,0.1515630868805131,0.1986743347727253
1078995,36740,-2,"Orlando, FL metro area",metro,2022-02-21,2022-03-20,4 weeks,4190.0,-0.0979547900968783,1047.0,-0.0981912144702842,461.0,-0.582427536231884,115.0,-0.5833333333333331,0.1099000479898785,-0.1270916476050473,371925.3,0.2415098055578737,206.51754857145545,0.2880031740595789,30.5,-4.2,139.0,-0.321951219512195,0.0344886190987597,0.0023752769466758,1044.0,0.0609756097560976,1778.6,-0.0083077780875383,769.0,0.168693009118541,613.0,0.150093808630394,0.7367569769004828,0.0679939601199104,0.5872730242883561,0.0448725607158515,4276.0,-0.0620750164509761,1069.0,-0.0614574187884109,393987.5,0.273078511368564,217.9603532135503,0.2763598183265598,2848.0,-0.4442926829268292,16296.0,-0.3637109054703057,4074.0,-0.3636363636363636,21.7,-21.3,98.0,-0.1171171171171171,0.0242531667898394,0.0067704095817307,406785.0,0.2855652998340838,220.777886267095,0.2807214434170659,398600.0,-0.052727107992615,407125.0,-0.0337031982436361,1.0169979380703231,0.0348114957212721,1.0052368036567907,0.0206053630452792,7.2,-9.5,1.0085919374277426,0.1517232369258586,3.924728263584407,-1.641927771278885,1287.0,-0.11302549965541,0.1962780898876404,0.0356927240339819,0.4591266387452828,0.2412470696814176,0.0437091175447971,0.0063727376368345,2022-03-23 17:53:25,0.830043482069784,81.34426124283884,1.0341768692790654,1082.7831821351815,1.038225284718678,1109.8628293642666,0.9657025643817556,1008.1934772145528,-0.2671688176320825,-0.0673702134925223,-0.025581361400995,0.02458686708796
1082418,14740,-2,"Bremerton, WA metro area",metro,2022-02-21,2022-03-20,4 weeks,322.0,0.0157728706624604,80.0,0.0126582278481013,25.0,-0.2424242424242424,6.0,-0.25,0.078926926628076,-0.0257307300032647,516109.5,0.1662503177696805,294.9917678551968,0.1403978118643127,29.0,-1.8,10.0,0.6666666666666667,0.033139320124711,0.0098890972514223,102.0,0.2289156626506023,1927.6,0.0423403449954036,83.0,0.1369863013698631,68.0,0.0461538461538462,0.8192994243930497,-0.0674138776322413,0.675460387326191,-0.1088565356994003,409.0,0.0024509803921568,102.0,0.0,535474.3,0.1664869108658841,290.24058205085686,0.135873591444612,205.0,0.0789473684210526,1266.0,0.1213463241806909,316.0,0.1205673758865248,12.5,-2.7,5.0,0.25,0.0167110686148387,0.0014985868135013,588725.0,0.224301063372722,295.73911834283007,0.1214655515415183,523612.5,-0.2253536754507627,549500.0,-0.1930835734870316,1.017139016890652,-0.0216178509308482,1.0393077013987038,0.0031571637882057,5.2,-0.2999999999999999,1.2699877814820346,0.2146487787746109,3.9429655061838966,0.352222806888566,110.0,0.1702127659574468,0.2048780487804877,0.0680359435173298,0.6226703266933152,-0.0305756054999853,0.0512839048806983,-0.0294748205605676,2022-03-23 17:53:25,0.8733766233766234,4.366883116883117,1.0266195747710796,82.12956598168638,1.0413220424229264,106.21484832713848,0.983393605448116,100.30614775570784,0.0917207792207792,0.0396147592618527,0.0413220424229263,0.2085078042856367
1082441,12420,-2,"Austin, TX metro area",metro,2022-01-31,2022-02-27,4 weeks,2382.0,0.0365535248041775,595.0,0.0365853658536585,430.0,0.5636363636363637,107.0,0.5735294117647058,0.182422650057139,0.0646150583021627,494972.5,0.2597332525701894,258.2280095458518,0.2313904459282616,17.2,-1.0,63.0,0.8,0.0171088967144778,0.0078230464470139,609.0,0.1756756756756756,1901.3,-0.0111816101518619,301.0,0.131578947368421,210.0,0.0880829015544042,0.4939446506182282,-0.0355313836648457,0.3441571479978114,-0.0314694766174213,2741.0,0.0981570512820513,685.0,0.0977564102564103,515363.0,0.3215283030963522,262.765353915428,0.3162429444526355,2951.0,-0.0343586387434554,14745.0,-0.0008808781677733,3686.0,-0.0008132285172133,25.5,-0.6999999999999998,34.0,-0.0555555555555555,0.0092932424213898,-0.0004278795065393,538237.5,0.2207265470474286,275.7626037750408,0.2112749650026011,543655.0,0.2940315382326688,566250.0,0.2197092084006462,1.0785763345253496,-0.0557700553412054,1.0330963248731746,-0.0179421806132493,31.2,3.5,1.0291771725052992,-0.1774534132474563,6.261668741375633,-4.976868234007903,916.0,0.1896103896103895,0.0853947814300237,0.0392560379745263,0.56077696404728,0.0108832411048038,0.0474208239535057,-0.0035270658059821,2022-03-23 17:53:25,0.9893381744228514,33.63749793037695,1.0060790477000014,598.6170333815008,1.006106549415141,689.1829863493718,0.9964306563812556,606.8262697361846,-0.065625057489529,0.0428868177378063,0.1044599140214292,0.1714792852049895
1082466,36420,-2,"Oklahoma City, OK metro area",metro,2022-02-14,2022-03-13,4 weeks,1729.0,-0.0694294940796555,432.0,-0.0689655172413793,248.0,-0.2832369942196532,62.0,-0.2790697674418605,0.1444005826865412,-0.0423402307303832,237487.5,0.0962503035042157,140.13074941234834,0.1625623873649109,33.7,-2.5,72.0,0.1803278688524589,0.0333582774858371,0.0083492659567508,467.0,0.1792929292929292,1740.5,-0.0210911136107986,360.0,0.309090909090909,315.0,0.3347457627118644,0.7701272182749734,0.0830048045013376,0.672264315430531,0.0916077727841716,1967.0,0.0507478632478632,491.0,0.0491452991452991,248473.7,0.0932555492441657,144.337917298134,0.1386736194683524,1592.0,-0.1922881785895485,8638.0,-0.1200081499592502,2159.0,-0.1202118989405053,41.5,-1.3,40.0,0.3793103448275863,0.018486096768548,0.0066057161219134,299864.2,0.1211477676438281,160.0033341327332,0.1579271343556258,246083.333,-0.0914824569661728,255000.0,-0.0806669671022983,1.0308662616279047,0.0343660789447965,1.0050842230734645,0.0116377375791244,6.2,-6.3,1.0931709829780571,0.2341314512778807,5.084720061972922,-0.4777312202551122,562.0,0.0766283524904214,0.1809045226130653,0.0555874246932276,0.4334732120756826,0.0947661184764708,0.0522817802583971,0.0085908133585765,2022-03-23 17:53:25,0.8718200344695538,34.87280137878215,1.013495230078956,437.829939394109,1.0078982616559131,494.87804647305336,0.9651584529048683,450.7289975065737,0.2025103923717983,-0.05640099268511,0.0574317232330199,0.1382045391580142
1082942,17660,-2,"Coeur d'Alene, ID metro area",metro,2022-02-07,2022-03-06,4 weeks,235.0,-0.1064638783269962,58.0,-0.1076923076923076,36.0,0.8,9.0,0.8,0.1512266303384724,0.083315374927217,554096.8,0.2336394332305777,315.002540492077,0.2648030611163918,33.2,-3.9,9.0,0.5,0.0396243912242235,0.0164637662946832,64.0,-0.0985915492957746,1889.7,-0.0075626280132344,56.0,-0.125,51.0,-0.135593220338983,0.869485294117647,-0.0304870817751056,0.7863270308123249,-0.0480970888750652,294.0,-0.1623931623931623,73.0,-0.160919540229885,610462.5,0.220918895405523,338.64185455017235,0.2790973241088572,172.0,-0.0702702702702702,980.0,-0.0702087286527514,245.0,-0.0684410646387833,26.7,5.1,5.0,0.25,0.0203238808674739,0.0033276286157756,761751.6999999998,0.1726473214285713,364.9716131862964,0.20396594884259,508725.0,0.2879113924050633,575000.0,0.4375,1.0238928710340611,0.01123464318596,0.9988155107073124,-0.0332648580765408,7.1,3.4,1.14693868509658,-0.0219018134852979,4.352419479886585,0.1265088962173806,64.0,-0.072463768115942,0.2267441860465116,0.0916090509113764,0.3288737152223993,-0.1645394807770034,0.0431930423029766,-0.0032111410110053,2022-03-23 17:53:25,0.8717032967032967,4.358516483516484,1.0012258578193551,58.0710997535226,0.9971691072393648,72.79334482847364,0.9930887721301254,63.55768141632803,0.0896291208791208,-0.1065984653304216,-0.1632948870290387,-0.104821388502422
1084391,25540,-2,"Hartford, CT metro area",metro,2022-02-21,2022-03-20,4 weeks,914.0,-0.2038327526132404,228.0,-0.205574912891986,164.0,-0.407942238267148,41.0,-0.4057971014492753,0.1797237233735084,-0.0603577048260211,263125.0,0.0499800478850758,167.91625226538338,0.1480141121677434,23.3,8.199999999999998,36.0,-0.2941176470588234,0.0206643258519321,0.0031221113707906,233.0,-0.0210084033613445,1635.6,-0.039125837151921,132.0,0.76,96.0,0.7142857142857141,0.5665943288261196,0.2548094069487627,0.4131913912548071,0.1787019360478151,1140.0,-0.2485168094924192,285.0,-0.2480211081794195,282450.0,0.0366659326139617,163.40743913145792,0.0434378306997893,1467.0,-0.4346820809248555,7062.0,-0.3984155379504216,1765.0,-0.3984321745057941,31.8,-7.8,27.0,-0.0357142857142856,0.0152662941243856,0.0055371939448261,292200.0,0.0666179959846686,166.76145175614036,0.0925009339229934,363537.5,-0.1965134268979997,369962.5,-0.221950578338591,1.0342104522806328,-0.0092883210728302,1.02876020221676,0.0272299390619454,40.2,-13.5,1.063640823253259,0.2217362916038553,8.048399721643284,-2.284718251805675,435.0,-0.2487046632124352,0.0995228357191547,0.0201394060467077,0.6159633254430223,0.1546382523544209,0.0517430648482034,0.0071334337380103,2022-03-23 17:53:25,0.8681535921238317,23.440146987343457,1.0324170335805538,235.39108365636628,1.0183958184399189,290.2428082553768,1.2219770595618913,284.72065487792065,-0.1628518933091622,-0.1798220081659711,-0.2341878410148369,0.1963052725963052
1084485,22380,-2,"Flagstaff, AZ metro area",metro,2022-02-14,2022-03-13,4 weeks,131.0,0.0737704918032786,32.0,0.0666666666666666,11.0,0.375,2.0,0.0,0.0867359370648844,0.0165670917489802,616812.5,0.2879951387939072,357.71357793384834,0.3594274671123527,30.5,-3.0,3.0,0.5,0.0238114685554038,0.010261320878917,28.0,-0.282051282051282,1675.7,-0.0758837478630121,21.0,-0.16,17.0,-0.1904761904761904,0.7294696969696969,0.0136519114688129,0.6051893939393939,-0.0297321047497103,136.0,-0.3523809523809523,34.0,-0.3461538461538461,685037.5,0.3722450683510905,362.1508034136864,0.3388749220111833,119.0,-0.2222222222222222,608.0,-0.234256926952141,152.0,-0.2323232323232323,32.8,14.7,2.0,-0.3333333333333333,0.016549524635778,-0.0024073066865564,755981.0,0.4131806710907561,394.573388239427,0.4798330817749259,1568000.0,2.484444444444444,1300000.0,1.736842105263158,0.8290816326530612,-0.2264739229024943,1.0215916845621944,0.0014882702791694,6.3,-0.6999999999999998,0.921470342522974,-0.4321952348190739,4.89766081871345,-1.7569905974085538,31.0,-0.1842105263157894,0.0924369747899159,0.0205415499533146,0.5893205235310499,0.0960579962979344,0.0380301297934306,-0.0402830672425367,2022-03-23 17:53:25,0.923611111111111,1.847222222222222,1.0083632765084378,32.26762484827001,1.1157416285470312,37.93521537059906,1.0192964354074503,28.540300191408612,-0.3842592592592593,0.0755874949423336,-0.2704766274884795,-0.2681974309895226
1085553,41740,-2,"San Diego, CA metro area",metro,2022-01-31,2022-02-27,4 weeks,2376.0,-0.106766917293233,594.0,-0.106766917293233,163.0,-0.5275362318840578,40.0,-0.5348837209302326,0.0692200398417881,-0.0609194720163996,805125.0,0.1766532700036536,549.1744957797708,0.2504779114358066,23.0,-6.0,60.0,-0.3023255813953488,0.0237934059273233,-0.0007355205632005,642.0,-0.0389221556886227,1505.2,-0.0263906856403621,482.0,0.0233545647558386,322.0,-0.033033033033033,0.7507107856009727,0.0451597963356661,0.5026155346290889,0.0045715750438239,2872.0,-0.0894102726696258,718.0,-0.0888324873096446,824712.5,0.1744277119156965,550.0688781465707,0.223952645224801,1821.0,-0.3361283266496536,10119.0,-0.2802475282737036,2529.0,-0.2803073420603301,13.0,-11.1,47.0,-0.0408163265306122,0.0187654219985158,0.004614214515119,861225.0,0.1294754098360655,552.0318955502376,0.1543265239175442,890350.0,0.1879252835223481,963750.0,0.2712283594394064,1.063068573587648,0.0330185045874755,1.0400196508260549,0.0306108864621104,9.0,-2.2,1.084353745832848,0.0673443819853303,4.279834932152993,-1.084882421731982,745.0,-0.1067146282973621,0.1323448654585392,0.0065701662241244,0.6564056784069947,0.1429967421470661,0.05451406859033,0.0086968205514993,2022-03-23 17:53:25,0.946385864669974,44.48013563948878,1.0009175692834316,594.5450361543584,1.0063385289170144,722.5510637624163,1.0000190855802993,642.012252942552,-0.0922421298063514,-0.1059473140535963,-0.0830570256822127,-0.0389038129602514
1085602,39100,-2,"Poughkeepsie, NY metro area",metro,2022-02-14,2022-03-13,4 weeks,610.0,-0.0644171779141103,152.0,-0.0674846625766871,117.0,-0.0168067226890756,29.0,0.0,0.190475075669289,0.0059093962506684,365125.0,0.1219512195121952,193.54405211567135,0.1452884137657348,64.5,-0.5999999999999999,18.0,-0.0526315789473684,0.012987338089038,0.0037052302250111,74.0,-0.1956521739130434,1809.6,-0.0141105965676927,16.0,-0.5294117647058822,10.0,-0.5833333333333331,0.2271685669572993,-0.1438984426690644,0.1350617594455622,-0.1321837114650087,600.0,-0.099099099099099,150.0,-0.0963855421686746,398000.0,0.1396256129424817,208.2089867444783,0.1708331640989004,1293.0,-0.3286604361370716,5779.0,-0.3122694275853861,1444.0,-0.3123809523809524,54.0,-35.2,43.0,0.7199999999999999,0.0298648641774677,0.0177261737093857,399000.0,0.0851975249881009,202.21938337020632,0.1637127962491291,584500.0,0.8079183420971234,600000.0,0.7647058823529411,1.0419010123734531,-0.0110914917192479,1.001654068878598,0.0163733651511649,56.8,-15.5,0.4932601640447011,-0.0755198304705874,9.77905189080405,-3.323306535083788,178.0,0.6481481481481481,0.0580046403712296,0.0175061980036284,0.4227238801254485,0.0706508306259284,0.0519961369576855,0.0031646927713366,2022-03-23 17:53:25,0.7348537588695512,31.598711631390707,1.0050458357307672,152.7669670310766,1.0059435607419538,150.89153411129303,1.1107077690685774,82.19237491107472,0.2639484652556283,-0.0627793433676282,-0.0910148547512467,-0.1066046205317965
1085604,11244,-2,"Anaheim, CA metro area",metro,2022-01-31,2022-02-27,4 weeks,1750.0,-0.2434068309554691,437.0,-0.2439446366782006,133.0,-0.6666666666666667,33.0,-0.6666666666666667,0.078133908766951,-0.0975101801928964,993000.0,0.1874439461883408,587.4374169499406,0.2492649367783788,13.7,2.9,47.0,-0.5392156862745098,0.0153268458492238,-0.0043920662222831,506.0,-0.0559701492537313,1673.2,-0.0044031893371414,241.0,0.3314917127071823,148.0,0.2131147540983606,0.4781516479236797,0.1360794648603018,0.2929504175954604,0.0612739568161135,2551.0,-0.131722260040844,637.0,-0.1321525885558583,973500.0,0.1423542354235423,584.4247800706326,0.2174154533369012,2473.0,-0.4522702104097452,12260.0,-0.4124976039869656,3065.0,-0.4124976039869656,18.5,-12.7,45.0,-0.1818181818181817,0.014863487842253,0.0041794748721659,1040000.0,0.1523868757761297,584.9456068600225,0.1974088189158409,987612.5,0.0220848673640199,1130000.0,0.1485198831152332,1.0616855712576634,0.0500270580229247,1.0465339272201717,0.0448932038753926,23.7,-13.3,1.168242905944341,0.2327352056309801,7.1546245919507205,-2.134628116597887,824.0,-0.237037037037037,0.0760210270926,-0.0150088732396258,0.6670951590256388,0.2109472399476391,0.060573669910978,0.0183628277917053,2022-03-23 17:53:25,0.9660876548341916,43.47394446753862,0.999269822903754,436.68091260894056,1.0037200337694172,639.3696615111188,0.9809832636434452,496.3775314035833,-0.2095646460447523,-0.244496690987992,-0.1289241668785847,-0.0739225160380909
